Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
10/31/2019 12:37:55,Cage 4,Cage 4,3,"Bite/Fight, Chase",Cage 4,1,"Flee, Freeze/immobility",,,
10/31/2019 12:38:45,Cage 4,Cage 4,2,Bite/Fight,Cage 4,1,"Flee, Subordinate posture",,,
10/31/2019 12:39:21,Cage 4,Cage 4,2,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,Yes
10/31/2019 12:50:00,Cage 4,Cage 4,2,Bite/Fight,Cage 4,3,Freeze/immobility,,,
10/31/2019 12:50:21,Cage 4,Cage 4,2,"Bite/Fight, Chase",Cage 4,4,"Flee, Freeze/immobility",,,
10/31/2019 12:50:37,Cage 4,Cage 4,2,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture",,,
10/31/2019 12:51:46,Cage 4,Cage 4,2,"Lunge, Bite/Fight",Cage 4,3,Flee,,,
10/31/2019 12:52:51,Cage 4,Cage 4,3,Bite/Fight,Cage 4,1,"Flee, Freeze/immobility",,,
10/31/2019 12:53:35,Cage 4,Cage 4,3,Bite/Fight,Cage 4,1,Freeze/immobility,,,
10/31/2019 12:54:40,Cage 4,Cage 4,2,Bite/Fight,Cage 4,1,"Flee, Freeze/immobility",,,
10/31/2019 12:55:13,Cage 4,Cage 4,2,"Lunge, Bite/Fight",Cage 4,3,"Flee, Freeze/immobility",,,Yes
10/31/2019 12:55:47,Cage 4,Cage 4,2,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
10/31/2019 12:56:36,Cage 4,Cage 4,2,"Bite/Fight, Chase",Cage 4,3,Flee,,,
11/1/2019 11:01:23,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
11/1/2019 11:01:53,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 2,4,"Flee, Freeze/immobility",,,
11/1/2019 11:03:57,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 2,4,"Subordinate posture, Freeze/immobility",,,
11/1/2019 11:06:20,Cage 1,Cage 1,3,Bite/Fight,Cage 1,1,Freeze/immobility,,,
11/1/2019 11:14:20,Cage 4,Cage 4,2,Bite/Fight,Cage 4,3,Flee,,,
11/1/2019 11:16:21,Cage 4,Cage 4,2,Sniff,Cage 4,3,Walk away,,,
11/1/2019 11:24:59,Cage 1,Cage 1,2,Bite/Fight,Cage 1,4,Freeze/immobility,11:20 everyone is sleep except the alphas,,
11/1/2019 11:27:20,Cage 1,Cage 1,3,Bite/Fight,Cage 1,2,Freeze/immobility,,,
11/1/2019 11:29:56,Cage 1,Cage 1,3,Bite/Fight,Cage 1,2,Freeze/immobility,,,
11/1/2019 11:32:40,Cage 2,Cage 2,3,Allogroom,Cage 2,1,Freeze/immobility,,,
11/1/2019 11:35:08,Cage 2,Cage 2,3,"Chase, Allogroom",Cage 2,2,"Flee, Freeze/immobility",,,
11/1/2019 11:38:38,Cage 1,Cage 1,3,Bite/Fight,Cage 1,2,"Flee, Freeze/immobility",,,
11/1/2019 11:39:43,Cage 4,Cage 4,3,"Bite/Fight, Chase",Cage 4,1,"Flee, Subordinate posture, Freeze/immobility",,,
11/1/2019 11:40:03,Cage 4,Cage 4,3,"Lunge, Bite/Fight",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/1/2019 11:40:25,Cage 4,Cage 4,3,"Bite/Fight, Chase",Cage 4,1,"Flee, Subordinate posture, Freeze/immobility",,,
11/1/2019 11:40:55,Cage 4,Cage 4,3,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/1/2019 11:41:10,Cage 1,Cage 1,3,Lunge,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
11/1/2019 11:45:47,Cage 4,Cage 4,3,Bite/Fight,Cage 4,1,Freeze/immobility,,,
11/1/2019 11:46:42,Cage 2,Cage 2,2,"Bite/Fight, Sniff",Cage 2,1,Freeze/immobility,,,
11/1/2019 11:52:24,Cage 4,Cage 4,3,Mount,Cage 4,1,Freeze/immobility,,,
11/1/2019 11:52:48,Cage 1,Cage 1,3,"Lunge, Bite/Fight",Cage 1,2,"Subordinate posture, Freeze/immobility",,,
11/1/2019 11:55:12,Cage 4,Cage 4,3,"Bite/Fight, Chase",Cage 4,1,"Flee, Freeze/immobility",,,
11/1/2019 11:56:49,Cage 2,Cage 2,3,Sniff,Cage 2,2,Walk away,,,
11/1/2019 11:57:49,Cage 1,Cage 1,3,Bite/Fight,Cage 1,2,Freeze/immobility,,,
11/1/2019 11:59:26,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
10/31/2019 1:02:03,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
