Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
10/3/2019 14:18:42,Cage 4,Cage 1,4,"Lunge, Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture, Freeze/immobility",,,
10/3/2019 14:19:31,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:19:50,Cage 1,Cage 1,1,Bite/Fight,Cage 3,2,Subordinate posture,,,
10/3/2019 14:20:08,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
10/3/2019 14:20:25,Cage 2,Cage 1,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:21:09,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:21:42,Cage 1,Cage 1,1,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:21:56,Cage 1,Cage 1,1,Bite/Fight,Cage 5,3,Subordinate posture,,,
10/3/2019 14:23:01,Cage 1,Cage 1,1,Bite/Fight,Cage 3,2,Freeze/immobility,,,
10/3/2019 14:24:32,Cage 1,Cage 1,1,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
10/3/2019 14:24:46,Cage 3,Cage 2,3,Bite/Fight,Cage 1,3,Subordinate posture,,,
10/3/2019 14:25:02,Cage 2,Cage 1,2,"Bite/Fight, Chase",Cage 2,4,"Flee, Subordinate posture, Freeze/immobility",,,
10/3/2019 14:25:33,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:26:09,Cage 2,Cage 1,2,"Lunge, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
10/3/2019 14:26:26,Cage 4,Cage 2,2,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
10/3/2019 14:27:00,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 3,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:27:28,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:28:14,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 5,1,Subordinate posture,,,
10/3/2019 14:29:47,Cage 4,Cage 2,2,"Chase, Sniff",Cage 1,4,Flee,,,
10/3/2019 14:31:08,Cage 2,Cage 1,2,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:32:40,Cage 2,Cage 2,4,"Sniff, Allogroom",Cage 3,1,Subordinate posture,,,
10/3/2019 14:32:57,Cage 1,Cage 1,1,"Lunge, Bite/Fight, Chase",Cage 2,1,"Flee, Subordinate posture, Freeze/immobility",,,
10/3/2019 14:33:48,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 2,4,Subordinate posture,,,
10/3/2019 14:34:48,Cage 2,Cage 2,4,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:35:00,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
10/3/2019 14:35:35,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:36:58,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:37:29,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 2,1,"Subordinate posture, Freeze/immobility",Eye still a little bloody,,
10/3/2019 14:37:53,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:38:30,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:38:46,Cage 3,Cage 2,3,Bite/Fight,Cage 5,1,Subordinate posture,,,
10/3/2019 14:39:05,Cage 1,Cage 1,1,"Bite/Fight, Chase",Cage 5,3,"Flee, Freeze/immobility",,,
10/3/2019 14:39:17,Cage 1,Cage 1,1,Bite/Fight,Cage 3,2,Flee,,,
10/3/2019 14:40:34,Cage 4,Cage 5,2,"Chase, Sniff",Cage 1,4,Flee,,,
10/3/2019 14:40:52,Cage 3,Cage 2,3,Bite/Fight,Cage 1,3,"Flee, Freeze/immobility",,,
10/3/2019 14:41:34,Cage 2,Cage 1,2,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",Everyone sub,,
10/3/2019 14:41:50,Cage 3,Cage 2,3,Bite/Fight,Cage 5,1,Subordinate posture,,,
10/3/2019 14:42:45,Cage 4,Cage 2,2,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:43:52,Cage 4,Cage 2,2,Bite/Fight,Cage 5,2,"Flee, Subordinate posture, Freeze/immobility",,,
10/3/2019 14:44:29,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,"Flee, Subordinate posture",,,
10/3/2019 14:45:23,Cage 4,Cage 2,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:46:16,Cage 3,Cage 2,3,Bite/Fight,Cage 5,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:47:25,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:47:51,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:48:54,Cage 1,Cage 1,1,Bite/Fight,Cage 2,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:49:38,Cage 3,Cage 2,3,Bite/Fight,Cage 5,1,"Flee, Subordinate posture",,,
10/3/2019 14:50:24,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
10/3/2019 14:50:54,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture",,,
10/3/2019 14:51:34,Cage 4,Cage 2,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:51:53,Cage 2,Cage 2,4,Bite/Fight,Cage 3,1,Subordinate posture,,,
10/3/2019 14:52:49,Cage 5,Cage 4,1,Bite/Fight,Cage 4,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:53:25,Cage 3,Cage 2,3,Bite/Fight,Cage 5,1,Flee,,,
10/3/2019 14:53:37,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:54:17,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/3/2019 14:54:29,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:54:59,Cage 2,Cage 1,2,Bite/Fight,Cage 3,1,Freeze/immobility,,,
10/3/2019 14:55:16,Cage 1,Cage 1,1,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:55:53,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 5,1,Subordinate posture,,,
10/3/2019 14:56:03,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 5,3,"Flee, Subordinate posture, Freeze/immobility",,,
10/3/2019 14:56:19,Cage 1,Cage 1,1,Bite/Fight,Cage 2,1,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:56:32,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/3/2019 14:56:50,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/3/2019 14:57:25,Cage 5,Cage 4,1,Bite/Fight,Cage 4,2,Subordinate posture,,,
10/3/2019 14:58:04,Cage 5,Cage 4,1,"Lunge, Bite/Fight",Cage 4,4,Freeze/immobility,,,Yes
10/3/2019 14:58:47,Cage 4,Cage 2,2,"Lunge, Bite/Fight, Mount",Cage 5,2,"Flee, Freeze/immobility",,,
10/3/2019 14:59:11,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,Subordinate posture,,,
10/3/2019 14:59:23,Cage 3,Cage 2,3,"Bite/Fight, Chase",Cage 5,1,"Flee, Subordinate posture",,,
10/3/2019 15:00:35,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
10/4/2019 11:01:47,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
10/4/2019 11:02:14,Cage 3,Cage 2,3,Bite/Fight,Cage 1,3,"Flee, Subordinate posture",,,
10/4/2019 11:03:29,Cage 4,Cage 2,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:04:13,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 5,2,Freeze/immobility,,,
10/4/2019 11:05:28,Cage 3,Cage 2,3,Bite/Fight,Cage 1,3,Freeze/immobility,,,
10/4/2019 11:07:20,Cage 3,Cage 2,3,"Bite/Fight, Chase",Cage 1,3,"Flee, Freeze/immobility",,,
10/4/2019 11:10:47,Cage 3,Cage 2,3,Bite/Fight,Cage 3,4,"Flee, Freeze/immobility",,,
10/4/2019 11:15:09,Cage 3,Cage 2,3,Bite/Fight,Cage 1,3,"Flee, Freeze/immobility",,,
10/4/2019 11:25:30,Cage 5,Cage 4,1,"Bite/Fight, Chase",Cage 4,4,Flee,,,
10/4/2019 11:27:10,Cage 2,Cage 1,2,Allogroom,Cage 3,1,Freeze/immobility,,,
10/4/2019 11:28:05,Cage 5,Cage 4,1,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:28:37,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:29:27,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 3,1,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:30:12,Cage 5,Cage 4,1,Bite/Fight,Cage 4,4,Subordinate posture,,,
10/4/2019 11:30:40,Cage 2,Cage 1,2,"Bite/Fight, Chase",Cage 3,1,"Flee, Subordinate posture",,,
10/4/2019 11:31:27,Cage 2,Cage 1,2,Bite/Fight,Cage 3,1,"Flee, Freeze/immobility",,,
10/4/2019 11:34:48,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/4/2019 11:36:12,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 5,3,"Flee, Freeze/immobility",,,
10/4/2019 11:37:31,Cage 5,Cage 4,1,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:38:12,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:38:22,Cage 1,Cage 1,1,Bite/Fight,Cage 2,1,Freeze/immobility,,,
10/4/2019 11:39:45,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 2,4,"Subordinate posture, Freeze/immobility",Everyone sub,,
10/4/2019 11:42:54,Cage 2,Cage 1,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
10/4/2019 11:43:07,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 1,3,Freeze/immobility,,,
10/4/2019 11:43:36,Cage 1,Cage 1,1,Bite/Fight,Cage 2,1,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:44:38,Cage 2,Cage 1,2,"Lunge, Mount",Cage 5,4,"Flee, Subordinate posture, Freeze/immobility",,,
10/4/2019 11:46:45,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 1,3,"Flee, Subordinate posture",,,
10/4/2019 11:48:02,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:48:37,Cage 1,Cage 1,1,"Lunge, Bite/Fight",Cage 2,1,Flee,,,
10/4/2019 11:49:03,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:49:59,Cage 2,Cage 1,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
10/4/2019 11:50:20,Cage 2,Cage 1,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:51:12,Cage 3,Cage 2,3,"Lunge, Chase",Cage 1,3,"Flee, Subordinate posture",,,
10/4/2019 11:51:27,Cage 1,Cage 1,1,"Lunge, Chase",Cage 5,3,"Flee, Freeze/immobility",,,
10/4/2019 11:52:56,Cage 2,Cage 1,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
10/4/2019 11:53:36,Cage 3,Cage 2,3,"Lunge, Chase",Cage 1,3,"Flee, Subordinate posture",,,
10/4/2019 11:53:57,Cage 1,Cage 1,1,"Bite/Fight, Chase",Cage 5,3,"Flee, Subordinate posture",,,
10/4/2019 11:54:16,Cage 3,Cage 2,3,"Bite/Fight, Chase",Cage 1,3,"Flee, Subordinate posture",,,
10/4/2019 11:55:12,Cage 3,Cage 2,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility, Walk away",,,
10/4/2019 11:55:28,Cage 5,Cage 4,1,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:56:50,Cage 3,Cage 2,3,"Lunge, Sniff",Cage 1,3,Subordinate posture,,,
10/4/2019 11:57:12,Cage 2,Cage 1,2,"Lunge, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
10/4/2019 11:59:15,Cage 3,Cage 2,3,Lunge,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/4/2019 11:59:31,Cage 2,Cage 1,2,"Lunge, Bite/Fight",Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/4/2019 12:00:28,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
