Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
10/24/2019 15:02:13,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/24/2019 15:02:50,Cage 1,Cage 3,4,Sniff,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 15:03:20,Cage 4,Cage 5,1,Bite/Fight,Cage 3,1,Freeze/immobility,,,
10/24/2019 15:03:43,Cage 4,Cage 5,1,Bite/Fight,Cage 2,1,"Flee, Subordinate posture",,,
10/24/2019 15:04:01,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 1,1,Flee,,,
10/24/2019 15:04:19,Cage 1,Cage 2,2,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 15:05:08,Cage 4,Cage 5,1,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 15:05:28,Cage 3,Cage 5,2,"Bite/Fight, Mount",Cage 2,4,"Flee, Freeze/immobility",,,
10/24/2019 15:06:03,Cage 1,Cage 2,2,Bite/Fight,Cage 1,1,"Flee, Subordinate posture",,,
10/24/2019 15:06:45,Cage 2,Cage 1,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 15:07:45,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 2,4,Flee,,,
10/24/2019 15:09:22,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
10/25/2019 10:58:44,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
10/25/2019 10:59:10,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 5,3,Flee,,,
10/25/2019 10:59:23,Cage 1,Cage 2,2,Lunge,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
10/25/2019 10:59:39,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/25/2019 10:59:52,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 1,1,"Flee, Subordinate posture",,,
10/25/2019 11:00:14,Cage 2,Cage 5,4,Bite/Fight,Cage 2,3,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:01:13,Cage 2,Cage 5,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Freeze/immobility",,,
10/25/2019 11:02:19,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 2,3,Freeze/immobility,,,
10/25/2019 11:02:54,Cage 3,Cage 5,2,"Bite/Fight, Mount",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:04:22,Cage 2,Cage 5,4,"Bite/Fight, Chase",Cage 2,3,"Flee, Freeze/immobility",,,
10/25/2019 11:04:52,Cage 2,Cage 5,4,Bite/Fight,Cage 2,3,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:09:02,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Flee,,,
10/25/2019 11:11:10,Cage 2,Cage 5,4,Bite/Fight,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:11:29,Cage 2,Cage 5,4,Bite/Fight,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:12:35,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
10/25/2019 11:13:28,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 1,2,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:15:00,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:15:36,Cage 3,Cage 5,2,Bite/Fight,Cage 1,4,Freeze/immobility,,,
10/25/2019 11:30:17,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 5,4,"Flee, Subordinate posture, Freeze/immobility",,,
10/25/2019 11:44:37,Cage 4,Cage 5,1,Bite/Fight,Cage 2,1,Freeze/immobility,,,
10/25/2019 11:48:53,Cage 2,Cage 5,4,"Sniff, Allogroom",Cage 2,3,"Subordinate posture, Freeze/immobility",,,
10/25/2019 11:57:04,Cage 5,Cage 4,2,Bite/Fight,Cage 4,4,"Flee, Freeze/immobility",,,
10/25/2019 11:57:28,Cage 5,Cage 4,3,"Bite/Fight, Chase",Cage 4,2,"Flee, Subordinate posture",,,
10/25/2019 11:57:44,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
