"","symbol","as_logFC","as_pv","time","adom_logFC","adom_pv"
"1","Anxa4",-0.468324499413756,0,70,-0.37598199568163,0.0032
"2","Sntb2",-0.390032401855226,2e-04,70,-0.322825779312828,0.0034
"3","Eme2",0.775976579921975,2e-04,70,0.44401764399896,0.026
"4","Olfr1431",-1.57948397544586,2e-04,70,-0.93037338366441,0.0436
"5","Tmem147",0.389354996007619,4e-04,70,0.301121925186342,0.006
"6","Birc5",-0.652898039414261,4e-04,70,-0.442241229165716,0.0206
"7","Tstd2",-0.580797498579781,4e-04,70,-0.230468581090736,0.2014
"8","Gm10130",-0.898672170016658,4e-04,70,-0.868780461815721,0.0016
"9","Rftn1",1.16603521756385,6e-04,70,0.320026177750405,0.2774
"10","Vmn2r28",-0.851179785476594,6e-04,70,-0.279871547222817,0.3294
"11","Pex2",0.32201654755007,8e-04,70,0.23510059025417,0.0172
"12","Rbak",-0.491880017393874,8e-04,70,-0.409172818774884,0.0068
"13","Phykpl",-0.498420167986422,0.001,70,-0.344480946592217,0.0234
"14","Ccnq",0.318488659578517,0.0012,70,0.29396326508451,0.0066
"15","Mlx",0.437318058775986,0.0014,70,0.338730647477228,0.0206
"16","Wnt7b",0.967401115769433,0.0014,70,0.531042065220237,0.067
"17","Me1",0.307895829218591,0.0014,70,0.254243241420658,0.0152
"18","Med30",0.590393018612467,0.0014,70,0.508624197930777,0.0068
"19","Tefm",0.487735278191356,0.0014,70,0.325673659180533,0.0356
"20","Snrnp48",-0.248644357957653,0.0016,70,-0.21346520661367,0.005
"21","Six4",-0.685953759242333,0.0016,70,-0.374397118350209,0.1222
"22","Ube2i",0.373547598651152,0.0018,70,0.216746888883325,0.0776
"23","Pmf1",-0.423833873374385,0.0018,70,-0.264253588662057,0.068
"24","Zfp41",-0.392916660034559,0.0018,70,-0.312640218182227,0.0208
"25","Grwd1",0.472521958538164,0.0018,70,0.278510153625413,0.0598
"26","Olfr727",-0.50641970048438,0.0018,70,-0.306763881560629,0.0824
"27","Spib",-0.734231170375921,0.002,70,-0.257241208966692,0.3142
"28","Crybg2",-0.609247152622769,0.002,70,-0.616753794458503,0.002
"29","Kif18a",-0.595451554710484,0.002,70,-0.352185310678926,0.077
"30","Chic1",-0.284124560367677,0.002,70,-0.204239670568334,0.02
"31","Itga9",0.465657173297422,0.002,70,0.378138275089103,0.0192
"32","Xcr1",-0.706516027074648,0.002,70,-0.507005785942609,0.0318
"33","Olfr410",-0.694850016016657,0.002,70,-0.442937162174946,0.0674
"34","Tbp",-0.343701359367281,0.0022,70,-0.216487023342225,0.0582
"35","Tmod1",-0.825693910874985,0.0022,70,-0.589398792216126,0.0504
"36","Pop4",0.813402457008421,0.0022,70,0.664467804535323,0.013
"37","Atp6v1g1",0.251651496368613,0.0022,70,0.203452407136016,0.0138
"38","Stx19",-0.528447600488091,0.0022,70,-0.59525265496071,0.0012
"39","Cmah",-0.42109788925852,0.0026,70,-0.335561429342036,0.0164
"40","Phkg1",-0.390658153295822,0.0026,70,-0.299863156419661,0.0194
"41","Idh1",0.380396232814671,0.0028,70,0.216268134832441,0.0986
"42","Snx24",0.398967931979575,0.003,70,0.223636000063459,0.1102
"43","Pacrg",0.505288500243716,0.003,70,0.28153488518385,0.0996
"44","Tfap2a",-0.689965158689641,0.0032,70,-0.79261668061603,0.0018
"45","Tspan15",-0.361085739054654,0.0032,70,-0.265482872225252,0.0466
"46","Rhno1",-0.375626063609039,0.0032,70,-0.303057479658681,0.0152
"47","Acat2",0.300091442746534,0.0034,70,0.235622127722294,0.0248
"48","Olfr177",-0.834164008128214,0.0034,70,-0.669822209424573,0.0182
"52","Zkscan3",-0.293527379019073,0.0036,70,-0.346798671465237,6e-04
"53","Carf",-0.330464015796572,0.0036,70,-0.289244515126562,0.012
"54","Dpy19l1",0.379557627096945,0.0036,70,0.20475210972477,0.0986
"55","Nfs1",0.359754049512269,0.0038,70,0.290439529290359,0.0204
"56","Rrm1",-0.372230613821032,0.0038,70,-0.329037368558954,0.0104
"57","Vmac",0.746379990893378,0.0038,70,0.277465159835468,0.263
"58","Fxyd3",-0.846851262574572,0.0038,70,-0.211368962596937,0.4918
"59","Slc48a1",0.236951342700812,0.0038,70,0.267391075266155,0.0022
"60","Ddx21",0.302346495659998,0.004,70,0.215435396209249,0.0372
"61","Egfl7",0.29423824746288,0.004,70,0.211381041262144,0.044
"62","Veph1",-0.728805157433461,0.0042,70,-0.46924087399138,0.0796
"63","Spryd3",0.241784897400566,0.0042,70,0.326185999487683,6e-04
"64","Iqgap3",-0.496815141567201,0.0044,70,-0.359093566944029,0.0476
"65","Bhlhe40",-0.434397979569337,0.0044,70,-0.293380916642342,0.0572
"66","Zfp280d",-0.306677526117139,0.0044,70,-0.373045084991828,8e-04
"67","Pclaf",-0.601239464202873,0.0044,70,-0.469112313566464,0.0328
"68","Tm9sf1",0.531391905097697,0.0046,70,0.371902429420284,0.0532
"69","Sh3bp1",-0.347363039150021,0.0046,70,-0.25994549444517,0.038
"70","Trim36",-0.556413586296557,0.0046,70,-0.290137867071784,0.1548
"71","Ttc7",-0.515776545620922,0.0046,70,-0.319458409426492,0.1162
"72","Stx11",-0.608935004426935,0.0046,70,-0.408834199653017,0.0758
"73","Prc1",-0.679239153310735,0.005,70,-0.363999898976794,0.1468
"74","Trim12c",-0.362200993221578,0.005,70,-0.231321731286219,0.0918
"75","Zfp426",-0.326460447521168,0.005,70,-0.225989752398151,0.0596
"76","Atp5g3",0.276621781583218,0.0052,70,0.209893623661921,0.037
"77","Dpy30",0.340499649086829,0.0052,70,0.213669869563165,0.0782
"78","Arhgap31",-0.443903638490747,0.0054,70,-0.285923225125715,0.0662
"79","Trib1",-0.651336719326308,0.0054,70,-0.396020696183557,0.1094
"80","Btbd9",-0.344829202001751,0.0054,70,-0.233684862636393,0.0536
"81","Fundc1",0.342590504260832,0.0056,70,0.231514204900348,0.0596
"82","A2ml1",0.709728476274131,0.0056,70,0.417068919152071,0.091
"83","Smim8",0.327531772967662,0.0058,70,0.350259425811456,0.0048
"84","1110051M20Rik",0.232757201402562,0.006,70,0.270523671371084,0.001
"85","5430403G16Rik",-0.485658169340344,0.006,70,-0.282863678443412,0.1132
"86","Txndc11",-0.270265104566517,0.0064,70,-0.209078683580946,0.0346
"87","Stau2",0.235098788221708,0.0064,70,0.213141846716705,0.0122
"88","Vmn2r90",-0.618598614316708,0.0064,70,-0.299024596181249,0.216
"89","Pkp2",-0.612938389629461,0.0066,70,-0.292560251195889,0.2124
"90","Rnf7",0.320305714852741,0.0066,70,0.282229124616558,0.0186
"91","Lman2l",-0.242268249209176,0.0068,70,-0.327662945946299,6e-04
"92","Olfr237",-0.542292093346464,0.0068,70,-0.44260346292622,0.0392
"93","Slc16a11",0.465207709334803,0.007,70,0.337388608579839,0.05
"94","Tubb4a",0.293127439837994,0.007,70,0.253895872318429,0.019
"95","Malt1",-0.410036084057681,0.0072,70,-0.298866717984283,0.0534
"96","Igfbp3",0.498072624102268,0.0074,70,0.416207253150485,0.0272
"97","Efna3",0.314598967272846,0.0074,70,0.24932507980738,0.0336
"98","Ddt",-0.634194898688775,0.0076,70,-0.501750301817736,0.0462
"99","Ssbp1",0.396653037325152,0.0076,70,0.388781031059668,0.0118
"100","Slc39a11",0.503202079809033,0.0076,70,0.30234378194524,0.088
"101","0610030E20Rik",-0.371181239806665,0.0076,70,-0.339165181896481,0.0144
"102","Slc7a4",0.295707399703934,0.008,70,0.284849184157448,0.0134
"103","Psmb7",0.377455534088685,0.008,70,0.296059067369439,0.0396
"104","Tbc1d19",0.330295806047234,0.008,70,0.249464479107232,0.043
"105","Tbccd1",-0.395381459193977,0.0082,70,-0.264743681037416,0.095
"106","Ttr",2.26506463446068,0.0082,70,0.89477422259851,0.1796
"107","Olfr1276",-0.649862808282753,0.0082,70,-0.304374913271598,0.241
"108","Kctd5",0.335775794750183,0.0086,70,0.229955630773515,0.0858
"109","Eid2",0.211699600144533,0.0086,70,0.293090829018651,4e-04
"110","Exoc6",0.259745151852224,0.0086,70,0.317686441604714,0.0042
"111","Vmn1r168",-0.486075676436131,0.0086,70,-0.41645858999785,0.0274
"112","Rfxank",-0.449358231193336,0.0088,70,-0.309932419068818,0.0882
"113","Kcnk6",-0.52373393852687,0.0088,70,-0.417955492781895,0.0428
"114","Olfr1039",-0.546067003475855,0.0088,70,-0.348698541348285,0.1056
"115","Vmn2r99",-0.506801665051213,0.0088,70,-0.4802189342614,0.0116
"116","Ube2e1",-0.485540322663231,0.009,70,-0.211407030119306,0.2886
"117","Nuf2",-0.638769395073328,0.009,70,-0.505412213607833,0.0478
"118","Hsdl2",0.392195571519845,0.0092,70,0.237155464262125,0.1126
"119","Akap10",-0.444872251569924,0.0092,70,-0.303746899076245,0.1002
"120","Afap1l1",0.961696573321078,0.0094,70,0.709008683970503,0.0392
"121","Mrpl14",0.28266877299685,0.0096,70,0.271924396647227,0.0176
"122","Rbm41",-0.441282503272407,0.0096,70,-0.390528807501393,0.028
"123","Zbtb46",-0.457559079575313,0.01,70,-0.287913126136874,0.1222
"124","Rheb",0.287874228464113,0.01,70,0.32759088079802,0.0046
"125","Rpf2",0.245131190971436,0.01,70,0.201022852118262,0.0442
"126","Vmn1r224",-0.49962455637851,0.01,70,-0.346132815307265,0.0714
"127","Angptl4",0.636600544431399,0.0102,70,0.50302770061738,0.0526
"128","P2ry14",-0.541983030304265,0.0102,70,-0.273707930204758,0.219
"132","Snupn",0.43784404914526,0.0102,70,0.35460361092602,0.0312
"133","Zfp493",-0.809578529228157,0.0102,70,-0.786717376722658,0.0168
"134","Srm",0.252327948783222,0.0104,70,0.217580440322943,0.0324
"135","Ankrd49",0.380183859298694,0.0104,70,0.335364788372902,0.0232
"136","Tm6sf1",-0.336249902196915,0.0104,70,-0.265724886740125,0.0586
"137","Cecr2",-0.415416068914162,0.0104,70,-0.504050288404682,0.0028
"138","Rnd3",-0.537888505792797,0.0106,70,-0.413681073425796,0.0518
"139","Crtac1",0.595232906566313,0.0106,70,0.560448389318394,0.0178
"140","Utp25",-0.383776345994879,0.0108,70,-0.302140729739679,0.0532
"141","Phrf1",-0.230497003445693,0.0108,70,-0.360200681050779,2e-04
"142","Tnfrsf10b",-0.347440439027646,0.011,70,-0.417339874921184,0.0044
"143","Olfr1161",-0.69042676345659,0.011,70,-0.410851775567487,0.1544
"144","Chka",-0.259053040309066,0.0112,70,-0.263846915586883,0.011
"145","Cndp1",-0.391562411649192,0.0112,70,-0.440178874895905,0.005
"146","Dhtkd1",-0.32256389309519,0.0114,70,-0.349348553289349,0.0086
"147","Olfr251",-0.812238127584967,0.0116,70,-0.281520923235127,0.4182
"151","Klhl13",0.710030870045854,0.0118,70,0.478828215254896,0.0884
"152","Ube2m",0.304779367034149,0.0122,70,0.290272924117495,0.018
"153","Midn",-0.30498091687199,0.0122,70,-0.203217613217701,0.0934
"154","Phex",-0.431881656653887,0.0122,70,-0.263440550357557,0.138
"155","Sfxn2",-0.330139911523013,0.0124,70,-0.30824141980027,0.0246
"156","Brinp3",0.792777648017131,0.0124,70,0.58478071367591,0.0616
"157","Vmn2r116",-0.417468950024489,0.0124,70,-0.258615642847704,0.1404
"158","Txn1",0.244317792929504,0.0126,70,0.213514121274116,0.03
"159","Slc2a6",0.327875253704638,0.0126,70,0.20565734344917,0.111
"160","Commd3",0.234546832417112,0.0126,70,0.252603118761273,0.0096
"161","Vmn1r76",-0.47358084904135,0.0126,70,-0.276238376877711,0.1516
"162","Triqk",0.360993613426246,0.0128,70,0.449886027888161,0.0046
"163","Sult1a1",-0.624426266975225,0.013,70,-0.610051302173262,0.015
"164","Rcc1l",0.394621213624486,0.013,70,0.239676540394663,0.1166
"165","Pdk1",0.216302079629558,0.0132,70,0.245174935027224,0.0052
"166","Hira",-0.297099023190999,0.0134,70,-0.321478287441934,0.0126
"167","Colgalt1",-0.321298431277238,0.0134,70,-0.322226676059126,0.0158
"168","Rcor1",-0.278781474099435,0.0136,70,-0.215042546307117,0.056
"169","Hspbp1",0.291600034670423,0.0136,70,0.273099079739056,0.0172
"170","Slc25a48",-0.741355949698266,0.0138,70,-0.688477293085431,0.028
"171","Slc25a34",0.642238366990706,0.0138,70,0.336372773315034,0.1976
"172","Olfr167",-0.53162409598689,0.0138,70,-0.360879206333527,0.1066
"173","Lpar4",1.03564364070401,0.0138,70,0.862577686453443,0.0454
"174","Olfr552",-0.558635053941917,0.0138,70,-0.48098020337158,0.0312
"175","Atp1a3",0.516848260191425,0.014,70,0.209017616735458,0.2982
"176","Vdac1",0.213150564954315,0.0142,70,0.233277432065348,0.011
"177","Krcc1",0.40487453896151,0.0142,70,0.364305401593261,0.0398
"178","Mrps12",0.263925987663672,0.0144,70,0.209677133796585,0.0562
"179","Olfr9",-0.885461107926779,0.0144,70,-0.302351836988551,0.443
"180","Aaas",0.25919994605562,0.0146,70,0.333310285023587,0.0018
"181","Olfr981",-0.384525480621666,0.0146,70,-0.226660468701131,0.16
"182","Olfr1254",-0.646903240386446,0.0146,70,-0.276407331776225,0.3308
"183","Simc1",-0.447923011578268,0.0148,70,-0.340306709410843,0.0682
"184","Rap2b",0.213572885129521,0.0152,70,0.374873824597282,2e-04
"185","Arntl2",-0.354512044115014,0.0154,70,-0.289334077334442,0.0484
"186","4930590J08Rik",-0.505512742244975,0.0156,70,-0.385437112322198,0.0822
"187","Ccm2",0.552571957004591,0.0158,70,0.340994376040261,0.1242
"188","Cspp1",-0.201276119845953,0.0158,70,-0.207206851843674,0.0162
"189","Syt5",0.265751759192206,0.016,70,0.324017890011991,0.0042
"190","Rsl24d1",0.258505782542655,0.016,70,0.243628337825972,0.0324
"191","Rtl8b",0.27038182539525,0.0162,70,0.244389936568838,0.033
"192","Zscan12",0.327545972517082,0.0164,70,0.210952953989231,0.1274
"193","S100pbp",-0.211700240102409,0.0164,70,-0.22638340116506,0.0122
"194","Kcnip3",0.256158369536371,0.0164,70,0.285437649026188,0.0094
"195","Cracr2a",-0.76640848806607,0.0166,70,-0.272714872908711,0.4214
"196","Olfr803",-0.411829558617879,0.0168,70,-0.327598524691072,0.0742
"197","Grem2",0.388200507927416,0.0168,70,0.230523441171562,0.1644
"198","Gpc6",-0.64676190893843,0.0168,70,-0.233962706622165,0.4124
"199","Olfr403",-0.531351601716146,0.0168,70,-0.385159018297557,0.094
"200","Ly6g6e",1.32351298341425,0.017,70,0.440168751381586,0.3908
"201","Ccdc6",-0.217422080791839,0.017,70,-0.206202541938474,0.024
"202","Dhx16",-0.346164673452904,0.0172,70,-0.356057021317025,0.0138
"203","Il31ra",-1.06092891901123,0.0174,70,-0.42740752186987,0.4012
"204","Adam9",0.501739098915661,0.0176,70,0.299759471715956,0.161
"205","Vmn1r227",-0.359229014571819,0.0176,70,-0.220434162949096,0.165
"206","Pld3",0.235316182188704,0.0178,70,0.239481784681466,0.0158
"207","Ssh2",-0.210222556277543,0.0178,70,-0.22666078720901,0.0124
"208","Vmn2r124",-0.506854464623729,0.0178,70,-0.495759424727805,0.0232
"209","Fam162a",0.354011031089648,0.018,70,0.241316694044855,0.1204
"210","Zfp661",0.468986591648181,0.0182,70,0.338309207139625,0.0884
"211","Septin2",-0.489645095442432,0.0184,70,-0.288430934351495,0.1954
"215","Dennd1b",-0.626280385976707,0.0184,70,-0.406263916259929,0.1254
"216","Olfr1419",-0.549153594274637,0.0184,70,-0.324212004059101,0.1736
"217","Cxxc1",0.28562551564466,0.0186,70,0.214005861906291,0.0814
"218","Rad54l2",-0.206501529755992,0.0186,70,-0.268734741175054,0.003
"219","Glra2",0.644927337390419,0.0188,70,0.458095174146061,0.0926
"220","Dnajc4",0.332055729132981,0.0188,70,0.239602054962028,0.095
"221","Dpm3",0.415679603585195,0.0188,70,0.244381602910818,0.159
"222","Frmd3",-0.377500494547898,0.0188,70,-0.406814396859877,0.019
"223","Tmem200a",-0.361185687853526,0.0188,70,-0.323300452371266,0.0416
"224","Arf1",0.225919858563884,0.019,70,0.216820511161744,0.0282
"225","Ube2s",-0.369637686438326,0.0192,70,-0.244140106366562,0.1424
"226","Fjx1",0.237916262487692,0.0192,70,0.355674853822649,0.0014
"227","Ercc6",-0.310304468923209,0.0194,70,-0.209643490701575,0.1252
"228","Vmn1r12",-0.419757818701363,0.0194,70,-0.346665544592894,0.0578
"229","Tmprss11g",-0.456245467010057,0.0196,70,-0.256688127456143,0.2076
"230","Fdxr",0.39477968709415,0.0198,70,0.247784058533514,0.1378
"231","Cdnf",-0.584917187668454,0.02,70,-0.216544993873136,0.4264
"232","Gcdh",0.280231406500104,0.0204,70,0.271011128908306,0.0306
"233","Gmpr",0.475694789401377,0.0206,70,0.345597158016925,0.0938
"234","Ndufa1",0.32359464864838,0.0206,70,0.202624270624015,0.1434
"235","Yif1a",0.389030027755232,0.0206,70,0.284244921344689,0.1002
"236","Atr",-0.284457094801672,0.0206,70,-0.24481055989315,0.0514
"237","Macc1",-0.288378612986296,0.0208,70,-0.293667042135109,0.024
"238","Kcns3",-0.714927482854987,0.0208,70,-0.837242360654305,0.0078
"239","Papolg",-0.328792876799246,0.0214,70,-0.264946128024659,0.0646
"240","Mcmdc2",-0.36518688717655,0.0214,70,-0.441690660636977,0.0078
"241","Plscr3",0.442770128089993,0.0218,70,0.399916754143928,0.0424
"242","Cd3d",-0.439568742585617,0.022,70,-0.232568008569121,0.239
"243","Tubb3",0.291356293652095,0.022,70,0.305709977534329,0.0224
"244","Pex7",0.312867445602877,0.0222,70,0.332017493924769,0.0196
"245","S100a16",0.381915813272702,0.0226,70,0.243039239138678,0.157
"246","Olfr1120",-0.386361025069973,0.0226,70,-0.255470312224503,0.142
"247","Tsen34",0.287788577060517,0.023,70,0.239140366979353,0.0676
"248","Pde10a",-0.341103244778535,0.0234,70,-0.248741612512877,0.0968
"249","Olfr161",-0.379472768370576,0.0234,70,-0.208835911844889,0.21
"250","Aoc2",-0.609177363294553,0.0234,70,-0.508920949289064,0.0652
"251","Rasl11a",-0.707016609474095,0.0236,70,-0.377322254241224,0.2564
"252","Vmn1r84",-0.365802118131153,0.024,70,-0.261247849805885,0.1204
"253","Helz",-0.220930361106445,0.0242,70,-0.296393109240809,0.0038
"254","Efhb",-0.520626945739525,0.0242,70,-0.352425338617949,0.1572
"255","Cpa6",-0.505776011428305,0.0242,70,-0.281654333233146,0.2244
"256","Mpeg1",-1.20704785122954,0.0242,70,-0.901581340647683,0.1098
"257","Sstr3",0.247280178992349,0.0244,70,0.240077148738369,0.0366
"258","Poglut3",-0.368447673850686,0.0246,70,-0.274086478549683,0.1234
"259","Nell1",0.512524725983042,0.0246,70,0.438208581238235,0.0688
"260","Col19a1",-0.296793922608472,0.0248,70,-0.248059600215692,0.0778
"261","2210016F16Rik",0.29243367724855,0.025,70,0.437797344520399,0.002
"262","Nlrp5",-0.63856548304296,0.0252,70,-0.222500824183832,0.4656
"263","Per1",-0.292810149344989,0.0252,70,-0.307630798006237,0.0214
"264","Inpp5d",-0.435812307244765,0.0252,70,-0.212440334997764,0.3096
"265","Dnajc28",0.389936095737338,0.0252,70,0.43550492403642,0.0206
"266","Rrh",-0.616270748439335,0.0254,70,-0.316082144132277,0.2864
"267","Arhgap36",1.56548740793158,0.0256,70,0.838033008837392,0.2082
"268","Vmn1r15",-0.603093841682999,0.0256,70,-0.4358578463168,0.1318
"269","Selenof",0.214562006205764,0.0258,70,0.240727608264431,0.0228
"270","Rpl36a",0.297129942558203,0.0258,70,0.471611703777919,0.002
"271","Rilpl1",-0.397874838912932,0.026,70,-0.232747313617648,0.1938
"272","Esd",0.329719151382734,0.0262,70,0.306875922304896,0.042
"273","Spata1",-0.503041172754887,0.0262,70,-0.29122194827859,0.2096
"274","Abtb2",0.424710652838593,0.0262,70,0.232086583380956,0.2314
"275","Tulp3",-0.2634076755875,0.0264,70,-0.392314655907239,0.0012
"276","Cox20",0.33477250828785,0.0264,70,0.297717864267533,0.0446
"277","Zfp345",-0.54568655385219,0.0264,70,-0.379542799210178,0.1344
"278","Cmtm7",-0.471013592129984,0.0268,70,-0.318528899572023,0.1506
"279","Rars2",0.310602233745687,0.027,70,0.214950884450142,0.144
"280","Vmn1r60",-0.458272308768746,0.027,70,-0.289759177366928,0.1946
"281","Slc12a4",0.576904187918938,0.0274,70,0.352691400795655,0.1814
"282","Hrh2",-0.648126505511812,0.0276,70,-0.287201820204832,0.4034
"283","Opalin",0.558805272954673,0.0276,70,0.421463428535997,0.1064
"284","Mblac1",0.758625880304594,0.0278,70,0.538276334659315,0.127
"285","Alyref",0.277229582137456,0.028,70,0.306878763521835,0.0198
"286","Ermap",-0.387975213767981,0.028,70,-0.29136522163766,0.1062
"287","Olfr1211",-0.431620607510733,0.028,70,-0.526412895484209,0.0104
"288","Trim63",-0.756419358587962,0.0284,70,-0.657434876333886,0.0742
"289","Pus10",-0.507058948852259,0.0286,70,-0.648656316729999,0.0054
"290","Cfap65",-0.397132453206005,0.0286,70,-0.201705119486396,0.3184
"291","Ndufb8",0.206942209757228,0.0288,70,0.200886871531225,0.0422
"292","Fam241b",0.304328119581866,0.029,70,0.343588147842823,0.0196
"293","Rbmxl1",0.256640163885359,0.029,70,0.279843306237147,0.0214
"294","Eno1",0.267168354940109,0.029,70,0.274821372989946,0.0236
"295","Olfr1381",-0.528456904304544,0.0292,70,-0.299646483634826,0.249
"296","Lrrc2",-0.457536162945654,0.0294,70,-0.377923066757857,0.0854
"297","Olfr715",-0.604095845967904,0.0294,70,-0.615613474271968,0.0322
"298","Daxx",0.355252687344667,0.0296,70,0.311051824710512,0.0496
"299","Atp5mpl",0.202288190004669,0.0296,70,0.202631666909411,0.0356
"300","Lzic",0.594756174018756,0.0296,70,0.381313922695203,0.167
"301","Baz1a",-0.647666571114873,0.0296,70,-0.409832336414682,0.1854
"302","Cnr1",0.288898556126708,0.0296,70,0.292436015692334,0.0366
"303","Litaf",-0.418015152058531,0.0298,70,-0.308794219458438,0.1194
"304","Rttn",-0.368175326981022,0.0298,70,-0.241682634550793,0.1696
"305","Slc7a6os",-0.282358273545302,0.0298,70,-0.222667117342823,0.0922
"306","Maob",0.36924079197253,0.0298,70,0.329188757960845,0.0596
"307","Tmem251",0.239054656930159,0.0298,70,0.230337871311717,0.0424
"308","Olfr1318",-0.463018201637897,0.0298,70,-0.366842169931524,0.0934
"309","Auts2",-0.221420340644008,0.03,70,-0.218850210986616,0.0334
"310","Tigd5",0.470104681544249,0.03,70,0.287140262897386,0.2048
"311","Ncapd2",0.536645237529534,0.0302,70,0.446827046815475,0.0922
"312","Sult5a1",-0.252097285050983,0.0304,70,-0.274809373908885,0.016
"313","Txk",-0.35012826203134,0.0304,70,-0.361020882341845,0.0324
"314","Nkx2-1",-0.439603493604664,0.031,70,-0.332206932362379,0.1232
"315","Atp5md",0.244154581046438,0.031,70,0.233287584466549,0.0416
"319","Mien1",0.223893538639524,0.0314,70,0.284902807409785,0.01
"320","Ypel2",0.205121359473347,0.0316,70,0.218382125620499,0.0256
"321","Slc17a8",-0.592910358212444,0.0316,70,-0.43187694435495,0.1388
"322","Cmpk1",0.22378776758387,0.0316,70,0.283269210710517,0.0112
"323","Trappc1",0.247069707514089,0.0316,70,0.243805573056666,0.04
"324","Svbp",0.443228706952118,0.0318,70,0.251346072975418,0.2188
"325","Trim30b",-0.632917878985373,0.0318,70,-0.446885071681857,0.1512
"329","Nsl1",-0.513497570510515,0.0318,70,-0.363926037715971,0.1576
"330","Prkg1",-0.371526733558108,0.032,70,-0.337833656854577,0.0604
"331","Plekha6",-0.204720716235134,0.0322,70,-0.226776147771382,0.0188
"332","Mdc1",-0.220569272997095,0.0322,70,-0.2907720445624,0.0064
"333","Flnb",-0.294154309695037,0.0326,70,-0.246093457646992,0.0952
"334","Ly6m",-0.396501570005681,0.0328,70,-0.246598652854086,0.1972
"335","Gcm1",-0.558972067185066,0.033,70,-0.457795954444054,0.0996
"336","Tspan2",0.532652487163731,0.033,70,0.220795708840572,0.3696
"337","Scn1a",-0.226532567658771,0.033,70,-0.239765982208951,0.0338
"338","Kmt2a",-0.257024696466452,0.0332,70,-0.245880296002564,0.042
"339","Lrp5",-0.323847584207708,0.0332,70,-0.287885860158132,0.0716
"340","Tiparp",-0.480617041331304,0.0332,70,-0.534147962777852,0.016
"341","Rimklb",-0.291479101157916,0.0332,70,-0.236817199266856,0.0938
"342","Cenpi",-0.401334136884391,0.0336,70,-0.203482410497065,0.2938
"343","Minar1",-0.495413124614522,0.0336,70,-0.227300803097439,0.3528
"344","Usp17la",-0.497377657107865,0.0338,70,-0.21649057634105,0.3784
"345","Car2",0.420728850154021,0.034,70,0.255349183929378,0.1912
"346","Slc25a43",-0.331800862291387,0.0344,70,-0.236265056604633,0.1412
"347","Chkb",-0.349433146286234,0.0348,70,-0.212707472048064,0.2076
"348","Ubash3a",-0.300906312177172,0.0348,70,-0.265090216874825,0.0676
"349","Olfr76",-0.371374158205668,0.0348,70,-0.318356429785721,0.0864
"350","Hpca",0.308297114743432,0.035,70,0.36973853578089,0.013
"351","Tbxas1",-0.343124573777013,0.035,70,-0.331423719995515,0.0536
"352","Esr1",0.691615735013484,0.0352,70,0.364029956630912,0.2618
"353","Nr4a1",-0.474411345269512,0.0354,70,-0.362092765702682,0.115
"354","Uqcc2",0.21276047756689,0.0354,70,0.253394644143926,0.0158
"355","Rrp1b",-0.276480741331026,0.0354,70,-0.269500871164706,0.041
"356","Lmln",-0.334568790269985,0.0358,70,-0.204065040732503,0.2172
"357","Manba",-0.407963501646047,0.0358,70,-0.403858316452004,0.041
"358","Nphs1",-0.526701388990931,0.036,70,-0.380488652248159,0.1304
"359","Dipk1a",0.350803250853605,0.0362,70,0.647152616494174,6e-04
"360","Cldn12",0.311719788126998,0.0362,70,0.224115878360662,0.1488
"361","Snip1",-0.300259351662529,0.0364,70,-0.249584452607255,0.0974
"362","Eif1ad19",-0.498666844390846,0.0364,70,-0.364239794612484,0.1554
"363","Fyb",-0.588549768746477,0.0366,70,-0.334743884768323,0.3004
"364","Vmn1r68",-0.475394144034329,0.0366,70,-0.313280743806396,0.1922
"365","Olfr381",-0.357289393302782,0.037,70,-0.247172841444113,0.165
"366","Coq4",-0.234825955281592,0.0372,70,-0.238021266293495,0.0386
"367","Ptger3",0.5478832571192,0.0372,70,0.496282796079576,0.0756
"368","Rmdn3",0.401461342943727,0.0372,70,0.250713779169442,0.1968
"369","Pls3",0.457189149441096,0.0374,70,0.21531223551631,0.3158
"370","Slc37a1",0.271217732135203,0.0374,70,0.213744037677434,0.1108
"371","Tmem260",-0.269738592431354,0.0376,70,-0.213190569090358,0.107
"372","Olfr628",-0.5345360913216,0.0376,70,-0.387520399367109,0.155
"373","Epb42",-0.444940945920067,0.0378,70,-0.219040161844914,0.3372
"374","4931406B18Rik",-0.44437262802973,0.038,70,-0.230724508702554,0.3082
"375","Proz",-0.422503040529023,0.038,70,-0.623394866604737,0.0034
"376","Kri1",-0.592875757570467,0.038,70,-0.452726700447291,0.1322
"377","Sfmbt1",-0.22743041810338,0.0384,70,-0.312442925180449,0.0054
"378","Ttc9b",0.216325876522777,0.0384,70,0.371707809676149,0.0016
"379","Khk",0.329248496052414,0.0384,70,0.270279843293403,0.0922
"380","Olfr1509",-0.442768285617726,0.0384,70,-0.394152996406858,0.083
"381","Ppp1r2",0.324144483943012,0.0384,70,0.204054081282538,0.196
"382","Vmn1r207",-0.339530966846382,0.0384,70,-0.254327287672049,0.1524
"383","Cbs",-0.208891586569749,0.0388,70,-0.280170354705148,0.0072
"384","Ago4",-0.391342817083833,0.0388,70,-0.297458098437947,0.1392
"385","Zcwpw1",-0.405944287578274,0.039,70,-0.274316480129218,0.198
"386","Wbp1l",-0.249386548037653,0.039,70,-0.372667306546325,0.0022
