"symbol","logFCStatus","P.ValueStatus","adj.P.ValStatus","entrez","contrast","regStatus","logFCCort","P.ValueCort","adj.P.ValCort","regCort"
"H2afy2",-0.387141019692612,0.0270816325299203,0.223292166646767,404634,"DOM-DES","down",-0.507564482815038,0.0391056297074798,0.999676795804969,"down"
"Srsf10",-0.209046990153011,0.0281351134028672,0.227841899684872,14105,"DOM-DES","down",-0.299018029884572,0.0432130879780691,0.999676795804969,"down"
"Pdcd4",-0.236240049502052,0.0312248364784266,0.239516107257922,18569,"DOM-DES","down",-0.325472606189789,0.0303481473819566,0.999676795804969,"down"
"Psmd9",-0.254528619810208,0.0319136402697237,0.241814691621961,67151,"DOM-DES","down",-0.355787301247968,0.0315766891458559,0.999676795804969,"down"
"Ube3c",-0.216198607823975,0.0325380836659972,0.243549919997928,100763,"DOM-DES","down",-0.312135323629549,0.039045412124811,0.999676795804969,"down"
"Gusb",0.299227163412109,0.0366827907595903,0.254670894225934,110006,"DOM-DES","up",0.491923998270428,0.0174922990914794,0.999676795804969,"up"
"Shox2",1.25788821919453,0.036748151294061,0.254670894225934,20429,"DOM-DES","up",2.2559192349168,0.011751502871711,0.999676795804969,"up"
"Crip2",-0.339396985964667,0.0388051341494045,0.260392389996681,68337,"DOM-DES","down",-0.452274759852848,0.0471233596886148,0.999676795804969,"down"
"Pacsin3",0.387678418659203,0.0416157203678734,0.26939946504674,80708,"DOM-DES","up",0.649425824576119,0.0252692959197012,0.999676795804969,"up"
"Lin28b",0.4272480282668,0.0423865698679227,0.27201930552601,380669,"DOM-DES","up",0.605739281999756,0.0370271829819491,0.999676795804969,"up"
"Hspa1a",0.770633812158312,0.0428451360319802,0.273804943396291,193740,"DOM-DES","up",1.22620800866912,0.0208778284647077,0.999676795804969,"up"
"Slamf1",-0.63036847195273,0.046299318417752,0.283529196309619,27218,"DOM-DES","down",-0.902898900550604,0.0394367165751148,0.999676795804969,"down"
"Lysmd1",0.296737361598607,0.0466190074456548,0.28404722511115,217779,"DOM-DES","up",0.630105711440151,0.00684318499576173,0.999676795804969,"up"
"Rflnb",-0.462227788649982,0.0474446877032454,0.285986557398205,76566,"DOM-DES","down",-0.638223454032362,0.0429786497476069,0.999676795804969,"down"
"Oscar",0.842156115335139,0.0475850618614833,0.286418554838466,232790,"DOM-DES","up",1.14466435394677,0.044967222292569,0.999676795804969,"up"
"Sema6b",-0.364161852045273,0.0487952960765405,0.289521767297474,20359,"DOM-DES","down",-0.587098986692444,0.0250729941557172,0.999676795804969,"down"
"Thpo",0.637352392292196,0.0488129428531041,0.289521767297474,21832,"DOM-DES","up",1.15543792454654,0.0156806906002566,0.999676795804969,"up"
"Tuba8",-0.764484906938021,0.0491072609805455,0.289908495617653,53857,"DOM-DES","down",-1.22678394897384,0.0191877521200197,0.999676795804969,"down"
"Neil1",-0.433893122911359,0.0493426954865279,0.290109101666398,72774,"DOM-DES","down",-0.773991269170856,0.0217893290327458,0.999676795804969,"down"
