"Cage","winner","loser","score","batch","batch.cage","group","time","id","pre_batchcage","date","hrs","min","sec","lightsoff","ztime"
"Cage 1",4,1,1,"6","Batch 6 Cage 1","reorganized","25 hours",4,"Batch 6 Cage 1",2019-11-20,15,18,38,10,19118
"Cage 2",1,2,1,"6","Batch 6 Cage 2","reorganized","25 hours",1,"Batch 6 Cage 2",2019-11-20,15,23,17,10,19397
"Cage 2",3,4,1,"6","Batch 6 Cage 2","reorganized","25 hours",3,"Batch 6 Cage 2",2019-11-20,15,24,18,10,19458
"Cage 4",1,4,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,26,14,10,19574
"Cage 1",3,1,1,"6","Batch 6 Cage 1","reorganized","25 hours",3,"Batch 6 Cage 1",2019-11-20,15,30,47,10,19847
"Cage 2",1,3,1,"6","Batch 6 Cage 2","reorganized","25 hours",1,"Batch 6 Cage 2",2019-11-20,15,32,24,10,19944
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,33,39,10,20019
"Cage 1",4,2,1,"6","Batch 6 Cage 1","reorganized","25 hours",4,"Batch 6 Cage 1",2019-11-20,15,36,21,10,20181
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,36,41,10,20201
"Cage 3",2,1,1,"6","Batch 6 Cage 3","reorganized","25 hours",2,"Batch 6 Cage 3",2019-11-20,15,37,43,10,20263
"Cage 4",1,3,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,39,14,10,20354
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,40,12,10,20412
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,41,27,10,20487
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,42,4,10,20524
"Cage 4",1,3,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,42,14,10,20534
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,42,58,10,20578
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,44,44,10,20684
"Cage 3",3,1,1,"6","Batch 6 Cage 3","reorganized","25 hours",3,"Batch 6 Cage 3",2019-11-20,15,46,7,10,20767
"Cage 3",3,1,1,"6","Batch 6 Cage 3","reorganized","25 hours",3,"Batch 6 Cage 3",2019-11-20,15,47,50,10,20870
"Cage 4",1,2,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,48,50,10,20930
"Cage 3",2,4,1,"6","Batch 6 Cage 3","reorganized","25 hours",2,"Batch 6 Cage 3",2019-11-20,15,50,45,10,21045
"Cage 4",1,3,1,"6","Batch 6 Cage 4","reorganized","25 hours",1,"Batch 6 Cage 4",2019-11-20,15,56,59,10,21419
"Cage 1",3,2,1,"6","Batch 6 Cage 1","reorganized","25 hours",3,"Batch 6 Cage 1",2019-11-20,16,0,42,10,21642
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,3,57,10,14637
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,4,30,10,14670
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,5,58,10,14758
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,6,51,10,14811
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,10,32,10,15032
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,10,50,10,15050
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,13,49,10,15229
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,14,38,10,15278
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-22,14,15,7,10,15307
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-22,14,15,49,10,15349
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,16,32,10,15392
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,17,15,10,15435
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,18,39,10,15519
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,18,57,10,15537
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-22,14,22,39,10,15759
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-22,14,23,55,10,15835
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-22,14,24,16,10,15856
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-22,14,24,48,10,15888
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-22,14,25,11,10,15911
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,26,21,10,15981
"Cage 5",3,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-22,14,26,31,10,15991
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,28,13,10,16093
"Cage 4",3,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",3,"Batch 7 Cage 4",2019-11-22,14,30,3,10,16203
"Cage 4",4,2,1,"7","Batch 7 Cage 4","reorganized","25 hours",4,"Batch 7 Cage 4",2019-11-22,14,30,27,10,16227
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,32,43,10,16363
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,33,17,10,16397
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,33,42,10,16422
"Cage 4",3,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",3,"Batch 7 Cage 4",2019-11-22,14,36,8,10,16568
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,36,24,10,16584
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-22,14,37,56,10,16676
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,41,10,10,16870
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-22,14,41,36,10,16896
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-22,14,41,54,10,16914
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,42,38,10,16958
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,48,1,10,17281
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-22,14,48,44,10,17324
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,52,12,10,17532
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-22,14,52,20,10,17540
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-22,14,53,5,10,17585
"Cage 3",4,1,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-22,14,58,14,10,17894
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-22,15,0,13,10,18013
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,3,59,10,7439
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-23,12,4,30,10,7470
"Cage 4",1,2,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,12,4,46,10,7486
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,5,4,10,7504
"Cage 5",1,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,5,35,10,7535
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,6,43,10,7603
"Cage 3",4,3,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-23,12,9,59,10,7799
"Cage 3",2,1,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-23,12,13,30,10,8010
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,13,55,10,8035
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,12,14,31,10,8071
"Cage 5",1,4,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,15,42,10,8142
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,16,3,10,8163
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-23,12,17,5,10,8225
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,17,32,10,8252
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,18,35,10,8315
"Cage 3",2,1,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-23,12,20,4,10,8404
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,20,23,10,8423
"Cage 5",1,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,26,48,10,8808
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,12,27,49,10,8869
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,28,12,10,8892
"Cage 3",2,3,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-23,12,28,40,10,8920
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-23,12,28,58,10,8938
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,29,11,10,8951
"Cage 5",1,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,29,33,10,8973
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-23,12,30,6,10,9006
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,30,24,10,9024
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,30,55,10,9055
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,12,31,39,10,9099
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,12,31,47,10,9107
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-23,12,32,44,10,9164
"Cage 5",3,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",3,"Batch 7 Cage 5",2019-11-23,12,33,18,10,9198
"Cage 5",1,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,33,33,10,9213
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,33,48,10,9228
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,36,14,10,9374
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,12,36,33,10,9393
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,12,37,1,10,9421
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,37,19,10,9439
"Cage 5",1,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",1,"Batch 7 Cage 5",2019-11-23,12,40,6,10,9606
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,40,17,10,9617
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,40,49,10,9649
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,40,58,10,9658
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,12,45,29,10,9929
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,45,47,10,9947
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,46,41,10,10001
"Cage 1",2,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,46,50,10,10010
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,12,46,59,10,10019
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,12,47,11,10,10031
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,47,27,10,10047
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,48,37,10,10117
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,53,5,10,10385
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,53,15,10,10395
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,55,6,10,10506
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,55,14,10,10514
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,55,24,10,10524
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,56,8,10,10568
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,12,56,19,10,10579
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,57,9,10,10629
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,59,10,10,10750
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,12,59,25,10,10765
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,13,4,1,10,11041
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,4,10,10,11050
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,5,38,10,11138
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,5,58,10,11158
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,6,23,10,11183
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,6,35,10,11195
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,9,23,10,11363
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,13,9,35,10,11375
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,9,43,10,11383
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,9,53,10,11393
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,10,9,10,11409
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,10,35,10,11435
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,11,19,10,11479
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,14,35,10,11675
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,15,57,10,11757
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,17,23,10,11843
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,17,57,10,11877
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,18,29,10,11909
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,19,47,10,11987
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,20,21,10,12021
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,20,30,10,12030
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,21,0,10,12060
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,22,42,10,12162
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,23,28,10,12208
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,23,55,10,12235
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,24,4,10,12244
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,27,5,10,12425
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,27,47,10,12467
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,29,44,10,12584
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,30,57,10,12657
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,31,13,10,12673
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,31,47,10,12707
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,33,15,10,12795
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,34,0,10,12840
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,34,27,10,12867
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,34,52,10,12892
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,35,54,10,12954
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,36,10,10,12970
"Cage 4",1,2,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,36,43,10,13003
"Cage 4",1,2,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,37,23,10,13043
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,13,37,33,10,13053
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-23,13,38,1,10,13081
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,42,22,10,13342
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,42,48,10,13368
"Cage 1",3,2,1,"7","Batch 7 Cage 1","reorganized","25 hours",3,"Batch 7 Cage 1",2019-11-23,13,42,59,10,13379
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,45,39,10,13539
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,45,58,10,13558
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,46,14,10,13574
"Cage 3",2,4,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-23,13,46,24,10,13584
"Cage 5",4,2,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,46,38,10,13598
"Cage 5",4,3,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-23,13,46,51,10,13611
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,13,49,34,10,13774
"Cage 1",4,1,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-23,13,49,52,10,13792
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,51,56,10,13916
"Cage 3",4,3,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-23,13,52,14,10,13934
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,52,34,10,13954
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,54,28,10,14068
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-23,13,55,15,10,14115
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-23,13,55,39,10,14139
"Cage 5",4,1,1,"7","Batch 7 Cage 5","reorganized","25 hours",4,"Batch 7 Cage 5",2019-11-24,11,51,3,10,6663
"Cage 3",2,3,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-24,11,51,26,10,6686
"Cage 4",1,4,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-24,11,52,10,10,6730
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-24,11,52,29,10,6749
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-24,11,52,42,10,6762
"Cage 1",4,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",4,"Batch 7 Cage 1",2019-11-24,11,53,32,10,6812
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-24,11,53,39,10,6819
"Cage 1",2,3,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-24,11,53,54,10,6834
"Cage 3",4,2,1,"7","Batch 7 Cage 3","reorganized","25 hours",4,"Batch 7 Cage 3",2019-11-24,11,54,14,10,6854
"Cage 3",2,1,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-24,11,54,40,10,6880
"Cage 3",2,1,1,"7","Batch 7 Cage 3","reorganized","25 hours",2,"Batch 7 Cage 3",2019-11-24,11,54,47,10,6887
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-24,11,55,10,10,6910
"Cage 4",1,3,1,"7","Batch 7 Cage 4","reorganized","25 hours",1,"Batch 7 Cage 4",2019-11-24,11,56,30,10,6990
"Cage 1",2,4,1,"7","Batch 7 Cage 1","reorganized","25 hours",2,"Batch 7 Cage 1",2019-11-24,11,56,53,10,7013
